Episode,Reward,Steps,Exploration Rate
773,623.0,209264,0.9490289201009439
774,626.0,209368,0.9490042456667028
775,622.0,209456,0.948983367800343
776,636.0,209614,0.9489458836929401
777,1892.0,209986,0.9488576358183033
778,605.0,210083,0.9488346262967468
779,226.0,210122,0.9488253752030816
780,626.0,210329,0.9487762747542555
781,617.0,210422,0.9487542159595416
782,785.0,210716,0.9486844850785836
783,603.0,211917,0.9483996852840048
784,594.0,212025,0.9483740788349863
785,1203.0,212937,0.9481578741662252
786,237.0,212972,0.9481495778200845
787,1645.0,214579,0.9477687351864237
788,1347.0,215920,0.9474510489333287
789,640.0,216055,0.9474190729960226
790,247.0,216087,0.9474114936728074
791,1795.0,216580,0.9472947323871632
792,1039.0,216739,0.9472570781652215
793,620.0,216899,0.9472191886351495
794,612.0,216992,0.9471971660422714
795,1434.0,217878,0.9469873850778402
796,608.0,218025,0.9469525839265587
797,1264.0,218559,0.9468261741788244
798,618.0,218649,0.9468048708269036
799,231.0,218688,0.9467956395232604
800,636.0,218777,0.9467745735520057
801,817.0,218909,0.9467433305026818
802,686.0,219171,0.9466813208376121
803,1260.0,219632,0.9465722220886696
804,626.0,219840,0.946523001606705
805,637.0,219993,0.9464867977897655
806,672.0,220646,0.9463322964122097
807,637.0,220797,0.9462965730378327
808,609.0,220903,0.9462714965077745
809,617.0,221005,0.9462473668892479
810,785.0,221297,0.9461782933440368
811,811.0,221462,0.946139264289532
812,809.0,221633,0.9460988176954743
813,223.0,221673,0.9460893567534183
814,241.0,221705,0.9460817880678918
815,241.0,221744,0.9460725638142722
816,228.0,221786,0.9460626301032612
817,566.0,222835,0.9458145576773921
818,239.0,222872,0.9458058089321019
819,248.0,222901,0.9457989518639859
820,788.0,223178,0.9457334575461405
821,248.0,223213,0.9457251824135552
822,219.0,223260,0.9457140702065555
823,606.0,223325,0.9456987024758547
824,640.0,223976,0.9455448025167172
825,621.0,224048,0.9455277828613196
826,1155.0,225115,0.9452755969304756
827,227.0,225159,0.9452651989547971
828,247.0,225189,0.9452581094915032
829,1272.0,225624,0.9451553182486077
830,245.0,225663,0.9451461030280258
831,749.0,225797,0.9451144411599515
832,650.0,225886,0.9450934125949476
833,230.0,225929,0.9450832528940994
834,715.0,226571,0.9449315791851657
835,637.0,226722,0.9448959086868726
836,724.0,227101,0.9448063840296188
837,886.0,228066,0.9445784769533481
838,595.0,228231,0.9445395138899169
839,241.0,228264,0.9445317214700958
840,613.0,228363,0.9445083445963539
841,239.0,228395,0.9445007885588758
842,925.0,229133,0.944326544216117
843,1284.0,229626,0.9442101631271103
844,238.0,229667,0.9442004850213275
845,638.0,229752,0.9441804209716914
846,1143.0,230827,0.9439267065462087
847,590.0,230935,0.943901220866001
848,597.0,231049,0.9438743200611783
849,241.0,231082,0.9438665331291846
850,597.0,231235,0.9438304309202342
851,614.0,231339,0.9438058916449713
852,594.0,231441,0.9437818248985751
853,753.0,231895,0.9436747117268325
854,707.0,232577,0.9435138288840027
855,513.0,233953,0.9431893159056912
856,251.0,233985,0.9431817704204017
857,623.0,234059,0.9431643217168665
858,659.0,234546,0.9430494984363377
859,680.0,235020,0.9429377536777969
860,1097.0,235486,0.9428279078143931
861,586.0,235590,0.9428033946043956
862,999.0,235957,0.9427168963502846
863,247.0,235995,0.9427079405811885
864,588.0,236140,0.9426737680334472
865,230.0,236181,0.9426641056756353
866,691.0,236697,0.9425425098338878
867,615.0,236790,0.9425205959725417
868,228.0,236829,0.94251140644038
869,757.0,237261,0.9424096206922763
870,235.0,237300,0.9424004322421184
871,226.0,237343,0.9423903014906571
872,638.0,237490,0.9423556692791146
873,607.0,237587,0.9423328174283553
874,688.0,237976,0.9422411800063347
875,244.0,238011,0.942232935431048
876,638.0,238159,0.9421980734530252
877,234.0,238200,0.9421884159710584
878,632.0,238282,0.9421691013040898
879,249.0,238312,0.9421620350614442
880,237.0,238348,0.942153555640225
881,662.0,238968,0.9420075331378639
882,580.0,239099,0.9419766828924687
883,1313.0,239302,0.9419288787828692
884,214.0,239348,0.9419180466616924
885,653.0,239880,0.9417927798762362
886,232.0,239920,0.9417833619943483
887,613.0,240014,0.94176123034262
888,908.0,240834,0.9415681890536508
889,815.0,240977,0.9415345285883642
890,728.0,241129,0.9414987509515801
891,636.0,241286,0.9414617978461924
892,616.0,241376,0.9414406151913961
893,248.0,241406,0.9414335544123767
894,608.0,241500,0.9414114309810309
895,1325.0,241762,0.9413497705439867
896,814.0,241907,0.9413156472290233
897,231.0,241943,0.9413071754252613
898,247.0,241976,0.941299409672126
899,230.0,242015,0.9412902320464742
900,588.0,242128,0.9412636409696921
901,637.0,242282,0.9412274030125652
902,240.0,242319,0.9412186966982646
903,986.0,242749,0.9411175211139936
904,592.0,242858,0.9410918760077501
905,233.0,242899,0.9410822298642505
906,613.0,242991,0.9410605852191694
907,989.0,243452,0.9409521342227599
908,246.0,243483,0.9409448418710651
909,239.0,243518,0.9409366086386889
910,637.0,243672,0.9409003832720658
911,1267.0,244131,0.9407924211340215
912,683.0,244647,0.9406710667240366
913,243.0,244683,0.9406626007214737
914,236.0,244720,0.9406538996315708
915,619.0,244800,0.9406350867393534
916,968.0,245333,0.9405097554487449
917,249.0,245364,0.9405024665254728
918,243.0,245399,0.9404942371638644
919,687.0,245821,0.9403950202432122
920,226.0,245861,0.9403856163388525
921,607.0,245964,0.9403614017179661
922,581.0,246084,0.9403331912955429
923,791.0,247499,0.9400006072167797
924,243.0,247530,0.9399933222393915
925,231.0,247573,0.9399832173642267
926,636.0,247661,0.9399625379583312
927,1022.0,247903,0.9399056719378828
928,623.0,247995,0.939884054353326
929,637.0,248148,0.9398481044712942
930,615.0,248238,0.9398269581241945
931,236.0,248276,0.9398180298093847
932,1278.0,248760,0.9397043186932098
933,728.0,248926,0.9396653217682956
934,443.0,250931,0.9391944324933164
935,606.0,251036,0.9391697789599575
936,252.0,251065,0.9391629700028904
937,1300.0,251426,0.9390782143588967
938,634.0,251594,0.9390387738972134
939,638.0,251744,0.9390035605990391
940,612.0,251845,0.9389798510555012
941,235.0,251882,0.9389711655309627
942,606.0,251985,0.9389469873317203
943,237.0,252022,0.9389383021111698
944,983.0,252468,0.938833616313726
945,233.0,252508,0.9388242280233294
946,978.0,252982,0.9387129839297293
947,636.0,253615,0.9385644443349391
948,237.0,253656,0.9385548240974847
949,625.0,253754,0.9385318297830983
950,768.0,254133,0.9384429080938309
951,1273.0,254656,0.9383202146895002
952,998.0,255067,0.9382238072283947
953,1562.0,255327,0.9381628246552488
954,1521.0,256401,0.9379109617194246
955,1007.0,256734,0.9378328838721273
956,241.0,256772,0.937823974500935
957,216.0,256814,0.9378141273996679
958,243.0,256844,0.9378070938192081
959,234.0,256881,0.9377984191426252
960,634.0,257559,0.9376394757615225
961,804.0,257757,0.9375930637503709
962,1296.0,258095,0.9375138404738002
963,787.0,258376,0.9374479824315558
964,697.0,258744,0.9373617411735384
965,225.0,258787,0.9373516645877217
966,611.0,258893,0.9373268250946266
967,238.0,258928,0.9373186235197629
968,649.0,259019,0.9372972997609681
969,1302.0,259289,0.9372340343205502
970,659.0,259833,0.9371065791430813
971,1514.0,260944,0.9368463339013886
972,1007.0,262789,0.9364143131182676
973,637.0,262939,0.9363791982355397
974,633.0,263018,0.9363607049266826
975,907.0,263831,0.9361704089290783
976,222.0,263874,0.9361603451500162
977,763.0,264276,0.93606626575112
978,794.0,265665,0.9357412731297776
979,234.0,265702,0.9357326175619501
980,606.0,265810,0.935707353119186
981,638.0,265893,0.9356879373906176
982,1256.0,266425,0.9355634991546985
983,1000.0,266786,0.935479068348332
984,568.0,266983,0.9354329971329637
985,594.0,267147,0.9353946451615025
986,805.0,267338,0.935349981127969
987,1094.0,267808,0.9352400839480205
988,985.0,268233,0.935140719955472
989,1549.0,268579,0.9350598337714512
990,641.0,269186,0.9349179491896863
991,940.0,269856,0.9347613635280175
992,238.0,269893,0.9347527170243128
993,609.0,270009,0.9347256095851869
994,229.0,270047,0.9347167297329638
995,1178.0,271007,0.9344924246074505
996,636.0,271166,0.9344552792671926
997,774.0,271516,0.9343735179971333
998,637.0,271669,0.9343377788891125
999,674.0,272292,0.9341922670938665
1000,867.0,273307,0.9339552458497724
1001,745.0,273718,0.9338592868662305
1002,637.0,273869,0.9338240343391356
1003,636.0,274025,0.9337876159074032
1004,230.0,274064,0.9337785115213928
1005,626.0,274272,0.9337299562951633
1006,252.0,274302,0.9337229533458759
1007,650.0,274391,0.9337021782386881
1008,728.0,274560,0.9336627301500676
1009,574.0,275483,0.9334473123029188
1010,600.0,275631,0.9334127753869786
1011,639.0,275774,0.9333794064725555
1012,235.0,275814,0.9333700727239915
1013,242.0,275848,0.9333621391110984
1014,681.0,276134,0.9332954060955351
1015,601.0,276937,0.9331080658242268
1016,587.0,277070,0.9330770404929547
1017,1254.0,277712,0.9329272936267243
1018,246.0,277744,0.932919830237295
1019,245.0,277776,0.9329123669075725
1020,607.0,277882,0.9328876450543219
1021,240.0,277920,0.9328787826626813
1022,590.0,278028,0.9328535952724287
1023,635.0,278191,0.9328155822581851
1024,241.0,278223,0.9328081197624433
1025,250.0,278252,0.9328013569272441
1026,612.0,278362,0.9327757052394309
1027,594.0,278458,0.932753318888341
1028,609.0,278570,0.9327272021577795
1029,250.0,278599,0.9327204399092309
1030,813.0,278751,0.9326849972014947
1031,603.0,278823,0.9326682090205382
1032,652.0,278898,0.9326507216533751
1033,599.0,279078,0.932608753309944
1034,225.0,279123,0.9325982615191728
1035,232.0,279165,0.9325884692876095
1036,1556.0,279459,0.9325199265455145
1037,615.0,279548,0.9324991782053785
1038,595.0,279693,0.9324653757186125
1039,1003.0,280085,0.9323739985779101
1040,592.0,280194,0.9323485917294393
1041,609.0,280262,0.9323327419361201
1042,239.0,280299,0.9323241178970643
1043,238.0,280334,0.9323159600957023
1044,636.0,280494,0.9322786681984749
1045,637.0,280648,0.9322427761561841
1046,665.0,281098,0.9321379047298719
1047,235.0,281135,0.9321292824930519
1048,716.0,281515,0.9320407344062349
1049,230.0,281556,0.9320311810364729
1050,1287.0,281990,0.9319300611265297
1051,752.0,282245,0.9318706524713699
1052,1325.0,283662,0.9315405957161839
1053,788.0,283838,0.9314996088265611
1054,736.0,284028,0.9314553636404365
1055,695.0,284271,0.9313987794387768
1056,225.0,284310,0.9313896983438115
1057,634.0,284478,0.9313505807930601
1058,247.0,284510,0.9313431300172845
1059,768.0,284889,0.9312548894251371
1060,1823.0,285157,0.9311924974298929
1061,243.0,285189,0.9311850479187792
1062,235.0,285229,0.9311757361136939
1063,651.0,285312,0.931156414415215
1064,247.0,285343,0.931149197980064
1065,247.0,285372,0.9311424471720056
1066,1259.0,285876,0.9310251306000805
1067,229.0,285919,0.9310151221324697
1068,779.0,286244,0.9309394802173252
1069,970.0,287315,0.9306902545068911
1070,607.0,287381,0.9306748982424596
1071,606.0,287475,0.9306530276365947
1072,1819.0,288162,0.9304932016845439
1073,621.0,288321,0.9304562153102576
1074,593.0,288461,0.9304236499085444
1075,623.0,288683,0.930372012822455
1076,721.0,288893,0.9303231695678165
1077,629.0,288987,0.9303013072274795
1078,981.0,289493,0.9301836315405335
1079,243.0,289523,0.9301766551885853
1080,240.0,289556,0.9301689812618746
1081,247.0,289587,0.9301617724793018
1082,708.0,290265,0.9300041234002757
1083,235.0,290298,0.9299964508969467
1084,234.0,290336,0.9299876159715235
1085,654.0,290406,0.9299713413286109
1086,248.0,290439,0.9299636690957329
1087,249.0,290468,0.9299569268827287
1088,787.0,290752,0.9298909022765578
1089,1152.0,291763,0.9296559020210081
1090,635.0,291927,0.92961778690562
1091,730.0,292496,0.929485558163878
1092,605.0,292695,0.9294393174018217
1093,625.0,292908,0.9293898260696952
1094,650.0,292994,0.929369844400738
1095,1175.0,293907,0.9291577399145565
1096,1227.0,294655,0.9289840036402939
1097,613.0,294814,0.9289470772554449
1098,607.0,294887,0.9289301241238613
1099,240.0,294925,0.9289212993284957
1100,605.0,295655,0.9287517866386591
1101,605.0,295729,0.9287346048873877
1102,231.0,295766,0.9287260141309497
1103,611.0,295874,0.9287009388639479
1104,595.0,295977,0.9286770251196704
1105,1249.0,296533,0.9285479479680961
1106,241.0,296566,0.9285402874781663
1107,935.0,297240,0.9283838416010844
1108,598.0,297350,0.9283583113932874
1109,246.0,297386,0.9283499562050378
1110,1014.0,297661,0.9282861343314641
1111,246.0,297698,0.9282775477233601
1112,626.0,297905,0.9282295105972256
1113,592.0,298015,0.9282039846334734
1114,637.0,298094,0.9281856527835105
1115,240.0,298135,0.9281761389281373
1116,248.0,298164,0.9281694096746816
1117,248.0,298194,0.9281624484293428
1118,249.0,298223,0.9281557192751424
1119,744.0,298719,0.9280406350869187
1120,1233.0,299319,0.927901439414173
1121,750.0,299504,0.9278585249596342
1122,621.0,299602,0.9278357927013982
1123,602.0,299690,0.9278153805359389
1124,598.0,299805,0.9277887062238557
1125,604.0,299897,0.9277673673263405
1126,246.0,299929,0.9277599452161617
1127,735.0,300471,0.9276342422444225
1128,1294.0,300883,0.9275387008259828
1129,701.0,301172,0.9274716885673094
1130,1309.0,301980,0.9272843581837823
1131,1032.0,302168,0.9272407768376627
1132,613.0,302259,0.9272196823473007
1133,586.0,302437,0.9271784219843229
1134,586.0,302559,0.9271501434701633
1135,588.0,302677,0.9271227929409308
1136,1269.0,303063,0.9270333298968777
1137,246.0,303100,0.9270247548771627
1138,1163.0,304163,0.9267784307494972
1139,637.0,304317,0.9267427504622983
1140,580.0,305270,0.9265219802746667
1141,1289.0,305607,0.9264439240762238
1142,619.0,305693,0.9264240057434864
1143,637.0,305845,0.9263888022957326
1144,250.0,305875,0.9263818544049004
1145,1171.0,306808,0.9261658010085317
1146,1266.0,307288,0.9260546677666305
1147,991.0,307725,0.9259535018078086
1148,221.0,307768,0.9259435478599212
1149,678.0,308091,0.9258687809278305
1150,766.0,308254,0.9258310525390079
1151,609.0,308327,0.9258141562743635
1152,1161.0,309396,0.9255667654692092
1153,939.0,310041,0.9254175298420434
1154,606.0,310129,0.9253971708777884
1155,230.0,310170,0.9253876856042121
1156,243.0,310201,0.9253805138765416
1157,227.0,310243,0.9253707974309417
1158,227.0,310285,0.9253610810873636
1159,233.0,310321,0.9253527528740686
1160,743.0,310524,0.9253057924076155
1161,915.0,311328,0.9251198246104588
1162,235.0,311368,0.9251105734573108
1163,249.0,311400,0.9251031726014005
1164,737.0,311536,0.9250717196242999
1165,636.0,311692,0.9250356425262275
1166,624.0,311787,0.925013673187855
1167,243.0,311819,0.9250062731071439
1168,250.0,311849,0.9249993355852432
1169,706.0,312537,0.9248402493614208
1170,1199.0,313344,0.9246536816384169
1171,243.0,313377,0.9246460532760559
1172,589.0,314647,0.9243525247175334
1173,241.0,314682,0.9243444366673151
1174,612.0,314780,0.9243217905031995
1175,239.0,314813,0.9243141648789293
1176,246.0,314845,0.924306770394263
1177,520.0,316049,0.9240285958889256
1178,598.0,316189,0.9239962554499838
1179,237.0,316225,0.9239879395200656
1180,631.0,316318,0.9239664570475183
1181,1264.0,316802,0.92385466385585
1182,748.0,317278,0.9237447316781887
1183,1277.0,317789,0.9236267308114183
1184,247.0,317823,0.9236188800165898
1185,251.0,317856,0.9236112601913079
1186,688.0,318317,0.9235048201139785
1187,637.0,318471,0.9234692658583787
1188,543.0,319531,0.9232245788947613
1189,637.0,319685,0.9231890354282423
1190,610.0,319792,0.923164340448751
1191,709.0,320031,0.9231091830203513
1192,608.0,320130,0.9230863363479413
1193,617.0,320229,0.9230634902409796
1194,233.0,320265,0.9230551827059117
1195,948.0,320888,0.9229114280384006
1196,636.0,321044,0.922875435190068
1197,800.0,321261,0.9228253705494598
1198,639.0,321403,0.9227926108261941
1199,612.0,321480,0.9227748472371878
1200,238.0,321519,0.9227658502251619
1201,1317.0,321809,0.9226989521177346
1202,601.0,321917,0.9226740395792304
1203,907.0,322741,0.9224839882792494
1204,1294.0,323076,0.9224067334706537
1205,615.0,323162,0.922386901936592
1206,243.0,323193,0.9223797534649077
1207,933.0,323886,0.9222199649947004
1208,771.0,324250,0.922136046785721
1209,1027.0,324469,0.922085561212897
1210,613.0,324556,0.9220655060675315
1211,1275.0,325056,0.9219502550681884
1212,626.0,325145,0.9219297419006565
1213,238.0,325182,0.9219212140889194
1214,589.0,325293,0.9218956311269919
1215,1194.0,326088,0.9217124225543337
1216,731.0,326357,0.9216504394703646
1217,738.0,326493,0.9216191038842095
1218,618.0,326570,0.9216013628849973
1219,479.0,327903,0.921294290361191
1220,597.0,328016,0.9212682641618531
1221,608.0,328151,0.921237171878732
1222,791.0,328412,0.9211770631068152
1223,232.0,328450,0.9211683119651887
1224,1031.0,328657,0.9211206427325311
1225,250.0,328687,0.9211137343527527
1226,725.0,328882,0.9210688311471082
1227,663.0,329465,0.9209345951308576
1228,758.0,329635,0.9208954562373738
1229,245.0,329666,0.9208883193243504
1230,954.0,330260,0.9207515775451472
1231,233.0,330301,0.9207421398886645
1232,233.0,330338,0.9207336230621954
1233,1023.0,330701,0.9206500702667122
1234,233.0,330736,0.9206420146128328
1235,235.0,330772,0.9206337288709502
1236,732.0,331329,0.9205055395335523
1237,234.0,331364,0.9204974851443113
1238,943.0,332022,0.9203460757428227
1239,231.0,332059,0.9203375625799302
1240,753.0,332511,0.9202335702980194
1241,250.0,332544,0.9202259784014313
1242,834.0,333743,0.9199501819669479
1243,1312.0,334100,0.9198680800667851
1244,650.0,334633,0.9197455157958044
1245,235.0,334671,0.9197367782538144
1246,249.0,334708,0.9197282707268983
1247,229.0,334751,0.9197183836998937
1248,1311.0,334972,0.9196675706565588
1249,650.0,335058,0.919647798013872
1250,241.0,335090,0.9196404408599956
1251,998.0,335490,0.9195484814024507
1252,1268.0,336018,0.919427108998472
1253,249.0,336048,0.9194202133201504
1254,629.0,336136,0.9193999862954243
1255,618.0,336230,0.9193783806469101
1256,242.0,336264,0.9193705659629091
1257,782.0,337712,0.9190378140081281
